node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
180484545,36.1660242,-115.1445959,400,89101,S 4th Street,office,,,,,,,,1.84E-07
182464619,36.1692082,-115.1523677,,,,public,,,,,,,,1.23E-07
182464620,36.1687157,-115.1525751,,,,,,,,,,museum,,2.02E-07
182464623,36.1653873,-115.1438079,401,,South 4th Street,,,,,,,,,4.46E-07
182464624,36.1683465,-115.1527875,,,,parking,,,,,,,,2.90E-07
184112010,45.0544023,9.6599977,,,,,,,,,adult_gaming_centre,,,
190938956,36.1826377,-115.2578284,7550,89128,Washington Avenue,retail,1,,,,,,,1.40E-06
194487884,39.9531872,-3.7023933,,,,,,,,,,,,1.12E-05
195260757,51.2059628,5.4280397,24,3900,Breugelweg,house,,,,,,,,
197231300,40.0492857,-3.4216941,,,,,,,,,,,,4.91E-07
197231303,40.0485286,-3.4241117,,,,,,,,,,,,4.55E-07
204144588,36.1698777,-115.1395294,150,89101,N. Las Vegas Blvd.,,,,,,,,,3.82E-07
204346639,36.1691886,-115.1388383,,,,,,,,,,hotel,,5.05E-07
204346640,36.1691099,-115.1395853,,,,,,,,,,,,1.05E-07
204346641,36.1692635,-115.1401574,,,,,,,,,,,,1.66E-08
204346642,36.1686949,-115.1399239,,,,,,,,,,,,2.11E-08
204346643,36.1682548,-115.1391195,,,,,,,,,,,,6.52E-08
204346644,36.1687865,-115.1403244,,,,,,,,,,,,5.57E-08
204346645,36.1686486,-115.1398165,,,,,,,,,,,,2.42E-08
204346646,36.1683684,-115.139398,601,89101,Fremont Street,bar,,,,,,,,1.55E-07
204346647,36.1687266,-115.1402178,,,,,,,,,,,,3.07E-08
204346648,36.1691497,-115.139797,,,,,,,,,,,,4.62E-08
204346649,36.1686766,-115.1401011,,,,,,,,,,,,6.28E-08
204346650,36.1688657,-115.1405497,,,,,,,,,,,,1.14E-07
204346651,36.169242,-115.140074,,,,,,,,,,,,1.91E-08
204346652,36.1684981,-115.1399803,,,,,,,,,,,,3.17E-08
204346653,36.169252,-115.1399218,,,,,,,,,,,,6.02E-08
204670736,36.1583086,-115.1470336,,,,,,,,,,,,1.68E-07
204670737,36.1597269,-115.1523229,,,,,,,,,,,,8.17E-08
204670738,36.1595619,-115.1523912,,,,,,,,,,,,6.64E-08
204670739,36.159143,-115.1526909,,,,,,,,,,,,1.34E-07
204683160,36.1637004,-115.1464859,,,,apartments,6,,,,,,,8.84E-07
204683163,36.1656321,-115.141082,317,89101,South 6th Street,coworking_space,,,,,,,,6.23E-08
204683166,36.1630167,-115.146536,,,,,,,,,,,,4.95E-08
204714494,36.1710548,-115.1399334,,,,,,,,,,hotel,,7.47E-08
204714495,36.1711695,-115.1390928,,,,,,,,,,,,5.16E-08
204714496,36.1679388,-115.1404697,,,,,,,,,,hotel,,4.83E-08
204714498,36.166525,-115.1405514,,,,,,,,,,hotel,,1.47E-07
204714499,36.1711302,-115.1404486,217,89101,North Las Vegas Boulevard,bar,,,,,,,,3.22E-07
204714501,36.1710446,-115.1389151,,,,,,,,,,,,2.13E-08
204714502,36.1710404,-115.1432109,,,,,,,,,,,,6.23E-07
204736398,36.1737325,-115.1416588,300,89101,N Casino Center Boulevard,public,,,,,,,,1.26E-07
204736399,36.1669347,-115.1411308,,,,,,,,,,,,4.16E-08
204736400,36.1687142,-115.1384862,,,,,,,,,,,,2.06E-07
204736402,36.1677001,-115.1412582,,,,,,,,,,,,1.15E-07
